mean,std,min,max,median,contrast,energy,homogeneity,correlation,fft_mean,fft_std,fft_energy,fft_max,edge_density,edge_count,edge_strength,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,label,image
0.20208189721200978,0.1802981545495846,0.0,0.9215686274509803,0.17647058823529413,184.42919730392163,0.09179798922047862,0.31575301592032795,0.9563317776744035,12.522784244820661,68.19007396765474,315012304.9259208,13243.639215686275,0.140045166015625,9178,2340390,0.0463409423828125,0.0682525634765625,0.05157470703125,0.09869384765625,0.1659393310546875,0.1296234130859375,0.0684356689453125,0.07330322265625,0.181549072265625,0.1162872314453125,pituitary,1411.jpg
0.21763898064108456,0.13539241091516674,0.0,0.9019607843137255,0.24705882352941178,103.89983149509806,0.07559296189783743,0.2668130444205839,0.9561509771490326,9.220082749326934,64.96586115209732,282170034.8240216,14263.188235294117,0.1233673095703125,8085,2061675,0.063232421875,0.078033447265625,0.06011962890625,0.09344482421875,0.135009765625,0.106689453125,0.0746917724609375,0.079833984375,0.1692352294921875,0.13970947265625,pituitary,0074.jpg
0.17550120634191177,0.16685317464960184,0.0,0.9647058823529412,0.16862745098039217,172.8761335784314,0.0920876776029803,0.36684524785171774,0.9522321391532346,12.496203236534663,60.72000404808391,251859696.80732027,11501.647058823532,0.1075286865234375,7047,1796985,0.0474090576171875,0.0739898681640625,0.043548583984375,0.0826263427734375,0.15203857421875,0.126953125,0.0697021484375,0.081329345703125,0.1937408447265625,0.128662109375,pituitary,1031.jpg
0.1954897413066789,0.15788966396883006,0.0,0.9764705882352941,0.23529411764705882,180.31056985294117,0.09332720806986619,0.3302140387554439,0.9442657206921411,11.67156787433997,63.261919438688324,271207363.22928107,12811.615686274508,0.1233673095703125,8085,2061675,0.0490570068359375,0.075439453125,0.0492706298828125,0.089019775390625,0.15380859375,0.1145782470703125,0.0717010498046875,0.0780029296875,0.192596435546875,0.12652587890625,pituitary,0077.jpg
0.20234877642463234,0.1411654470009327,0.0,0.9450980392156862,0.22745098039215686,152.23060661764706,0.035602602706592844,0.22874374493697208,0.9410803943919336,11.109431696743474,62.17663949527021,261446301.87946174,13261.129411764705,0.152587890625,10000,2550000,0.0455780029296875,0.079437255859375,0.0594635009765625,0.124298095703125,0.17852783203125,0.1375732421875,0.0844268798828125,0.0819244384765625,0.0927276611328125,0.1160430908203125,pituitary,0498.jpg
0.19371864468443623,0.13672477138411226,0.0,0.9411764705882353,0.20784313725490197,135.09430147058825,0.04234662570560043,0.2923666235974061,0.9442769850157787,11.75129161335017,59.551480593850364,241465537.03640148,12695.545098039216,0.1215362548828125,7965,2031075,0.0492095947265625,0.0756072998046875,0.053802490234375,0.1051483154296875,0.1810760498046875,0.134063720703125,0.08154296875,0.0817718505859375,0.1130828857421875,0.12469482421875,pituitary,1749.jpg
0.21871577244178922,0.17914147007330802,0.0,0.9568627450980393,0.21568627450980393,186.36700367647063,0.05741468468449237,0.2795234764534601,0.955292786162149,12.25517626076357,71.33013950416897,343289243.0330488,14333.756862745096,0.134307861328125,8802,2244510,0.0535125732421875,0.080657958984375,0.0555572509765625,0.101654052734375,0.164764404296875,0.122711181640625,0.079498291015625,0.08416748046875,0.120880126953125,0.1365966796875,pituitary,0610.jpg
0.23144650926776963,0.1718436067048594,0.0,0.9803921568627451,0.26666666666666666,140.50283394607848,0.06597858926293598,0.3615703931122492,0.9633215810564206,12.231214922525421,72.77560733649202,356901954.62889653,15168.078431372549,0.116180419921875,7614,1941570,0.0283050537109375,0.054412841796875,0.0431976318359375,0.1190948486328125,0.219482421875,0.1640625,0.078125,0.065826416015625,0.13995361328125,0.0875396728515625,pituitary,1501.jpg
0.2508520986519608,0.20167331005505193,0.0,0.984313725490196,0.28627450980392155,136.08019301470588,0.07750013604232435,0.37595743772586165,0.9742257285713667,12.029688423663027,81.51529958623324,444953884.7672741,16439.843137254902,0.1129150390625,7400,1887000,0.02825927734375,0.054931640625,0.0408477783203125,0.116424560546875,0.206573486328125,0.169952392578125,0.0776824951171875,0.0672149658203125,0.149505615234375,0.0886077880859375,pituitary,1385.jpg
0.26303238214231,0.20917294346433932,0.0,0.996078431372549,0.2784313725490196,129.39004289215688,0.0703490307765362,0.3337364348307343,0.9772200731246007,12.300677878412174,85.14861625005207,485070833.29156506,17238.090196078432,0.126190185546875,8270,2108850,0.029571533203125,0.054168701171875,0.0471649169921875,0.1193695068359375,0.221466064453125,0.1680145263671875,0.074554443359375,0.0637359619140625,0.1348876953125,0.087066650390625,pituitary,0617.jpg
0.14231770833333332,0.16084675226440376,0.0,0.8666666666666667,0.043137254901960784,172.99736519607848,0.2662653476046826,0.49364318706134563,0.9486263840218643,11.788400779280089,53.70239897350933,198109695.07875437,9326.933333333334,0.1121826171875,7352,1874760,0.03302001953125,0.048797607421875,0.0354461669921875,0.074615478515625,0.1223602294921875,0.1136474609375,0.0532073974609375,0.0557861328125,0.3813934326171875,0.08172607421875,pituitary,1383.jpg
0.18214242972579656,0.15304151336522717,0.0,0.9137254901960784,0.19215686274509805,148.34837622549026,0.08518052445662974,0.3220472565478776,0.951216464770631,11.373043813313354,59.831698876538255,243084710.1194924,11936.886274509803,0.1260986328125,8264,2107320,0.048370361328125,0.071990966796875,0.048919677734375,0.093170166015625,0.164154052734375,0.1223297119140625,0.0699005126953125,0.074920654296875,0.18414306640625,0.122100830078125,pituitary,1354.jpg
0.2007907044653799,0.14210988363514584,0.0,0.9725490196078431,0.21176470588235294,154.52607230392158,0.042485553896789895,0.3015959652182015,0.9409795933465963,11.624607877954586,61.89176991294063,259897602.2952403,13159.019607843136,0.1331024169921875,8723,2224365,0.0306396484375,0.0588226318359375,0.0479888916015625,0.12286376953125,0.2364349365234375,0.158905029296875,0.07891845703125,0.0675201416015625,0.107574462890625,0.09033203125,pituitary,1024.jpg
0.1529687619676777,0.17204711850871274,0.0,0.9803921568627451,0.0392156862745098,174.09399509803922,0.12826557760492432,0.41828508119670677,0.9548117899707417,12.322389816729823,57.632837657098534,227631776.87154177,10024.960784313726,0.1073150634765625,7033,1793415,0.0402679443359375,0.0655670166015625,0.039031982421875,0.0875091552734375,0.1395416259765625,0.1351776123046875,0.06842041015625,0.0804443359375,0.2316131591796875,0.1124267578125,pituitary,0426.jpg
0.22441938811657475,0.1449657454979615,0.0,0.9803921568627451,0.23529411764705882,116.51841299019608,0.03611303635768232,0.27868107138547005,0.9571597952519367,11.1744409557135,67.47617709989953,306571025.2320184,14707.549019607843,0.1356964111328125,8893,2267715,0.0337371826171875,0.0608062744140625,0.052398681640625,0.12493896484375,0.237060546875,0.1549072265625,0.0795135498046875,0.0670318603515625,0.0944671630859375,0.0951385498046875,pituitary,1626.jpg
0.20372302485447302,0.14910930694686023,0.0,0.8823529411764706,0.23137254901960785,157.11810661764704,0.07916072780805364,0.30641509761105395,0.9454845451212058,10.478179693408642,63.77502062631902,273746854.2533487,13351.192156862744,0.12603759765625,8260,2106300,0.0515899658203125,0.077728271484375,0.0530853271484375,0.0957489013671875,0.1481170654296875,0.1186981201171875,0.0737457275390625,0.0787811279296875,0.174957275390625,0.1275482177734375,pituitary,0989.jpg
0.26961741727941174,0.19741094667976236,0.0,0.9921568627450981,0.2901960784313726,162.8082261029412,0.055960135953692085,0.30497109830642016,0.9677887571196186,13.233833865166531,84.51579181924942,479595949.30048436,17669.647058823528,0.1425323486328125,9341,2381955,0.0314788818359375,0.0578765869140625,0.0461273193359375,0.118621826171875,0.2334136962890625,0.159637451171875,0.073516845703125,0.065399169921875,0.125213623046875,0.088714599609375,pituitary,0235.jpg
0.13885803222656248,0.1631601592615789,0.0,0.9921568627450981,0.023529411764705882,137.60857843137254,0.27589136739821896,0.5497585349734712,0.9602952528839436,10.809795218042423,53.77205238427263,197150984.78332946,9100.2,0.088470458984375,5798,1478490,0.02642822265625,0.0427703857421875,0.0302581787109375,0.06817626953125,0.117706298828125,0.1232147216796875,0.0474090576171875,0.0512237548828125,0.4213714599609375,0.071441650390625,pituitary,0273.jpg
0.19526833926930146,0.14950752604953832,0.0,0.9686274509803922,0.21176470588235294,107.71897977941177,0.07728311692659244,0.36776727474216814,0.9628611039693764,10.731102767605696,62.037138144269555,259769176.93170318,12797.10588235294,0.1146697998046875,7515,1916325,0.0269927978515625,0.0521087646484375,0.041473388671875,0.117279052734375,0.2193145751953125,0.17169189453125,0.074615478515625,0.063812255859375,0.1549835205078125,0.077728271484375,pituitary,0307.jpg
0.2587276683134191,0.1820540465780385,0.0,0.984313725490196,0.29411764705882354,136.67179840686276,0.06362410130703873,0.35848874465744485,0.9681853255504024,11.896808040044254,80.1096133859325,429856142.0253749,16955.976470588233,0.136932373046875,8974,2288370,0.0257720947265625,0.049407958984375,0.042144775390625,0.1197052001953125,0.228057861328125,0.1758880615234375,0.0768890380859375,0.0650787353515625,0.138519287109375,0.0785369873046875,pituitary,1711.jpg
0.18938113941865806,0.15951695494750331,0.0,0.9450980392156862,0.19607843137254902,170.91249999999997,0.06636810237458256,0.3078011676381558,0.9483036221270207,11.643750183813586,62.30965076137484,263328202.51263353,12411.282352941176,0.123260498046875,8078,2059890,0.0520172119140625,0.078216552734375,0.0540771484375,0.099395751953125,0.156951904296875,0.1261444091796875,0.079071044921875,0.0888519287109375,0.128448486328125,0.1368255615234375,pituitary,0444.jpg
0.1848356957529105,0.1498820884161382,0.0,0.9686274509803922,0.2,124.10340073529413,0.07718270565091147,0.34471427834477947,0.9574594829799679,10.188516644997566,60.06183539407101,243219165.5005306,12113.392156862745,0.1166229248046875,7643,1948965,0.046905517578125,0.0743865966796875,0.04913330078125,0.101470947265625,0.15191650390625,0.13623046875,0.0837860107421875,0.0869903564453125,0.138031005859375,0.1311492919921875,pituitary,1339.jpg
0.19832775639552694,0.16463863678206092,0.0,0.9529411764705882,0.21568627450980393,174.56187193627457,0.06523532150337136,0.3168560892440594,0.9504236761265372,12.691253224303486,64.75437817318782,285356680.8719108,12997.607843137255,0.12432861328125,8148,2077740,0.045654296875,0.0747528076171875,0.0502777099609375,0.1009521484375,0.1793365478515625,0.1316680908203125,0.0795440673828125,0.0843353271484375,0.129302978515625,0.124176025390625,pituitary,0058.jpg
0.2108422971239277,0.1358319558838685,0.0,0.9686274509803922,0.22745098039215686,87.14132965686277,0.0427238290940619,0.33042041920615445,0.96355492395345,9.488556806427242,63.501936205154266,270174035.120769,13817.760784313725,0.11572265625,7584,1933920,0.029815673828125,0.0572052001953125,0.048492431640625,0.1265106201171875,0.2240142822265625,0.1615753173828125,0.0821380615234375,0.0684814453125,0.1094818115234375,0.09228515625,pituitary,0748.jpg
0.2036592969707414,0.16696529249612846,0.0,0.9490196078431372,0.21176470588235294,146.40238970588234,0.05961546330515722,0.296192517002624,0.9595703835032184,11.407357739720917,66.44614277956474,297875387.245152,13347.01568627451,0.1320037841796875,8651,2206005,0.0476837158203125,0.0764617919921875,0.0537567138671875,0.1082305908203125,0.164154052734375,0.13482666015625,0.0805206298828125,0.0829010009765625,0.124267578125,0.127197265625,pituitary,0255.jpg
0.16432183957567403,0.16104430672105124,0.0,0.9529411764705882,0.12941176470588237,146.4081495098039,0.11059273566471978,0.3842412508827758,0.9565848674597985,11.481258309616727,57.77071684624396,227362407.53384086,10768.996078431373,0.1201019287109375,7871,2007105,0.0416259765625,0.0645904541015625,0.04364013671875,0.09222412109375,0.146148681640625,0.141204833984375,0.0716552734375,0.0735626220703125,0.2111358642578125,0.1142120361328125,pituitary,1161.jpg
0.20050336052389703,0.14102136261781775,0.0,0.9568627450980393,0.22745098039215686,153.62576593137254,0.03664678513983976,0.23003524305524034,0.9404225814195142,11.15088894609916,61.754559560407536,258078667.62285274,13140.188235294117,0.154815673828125,10146,2587230,0.0452880859375,0.0802001953125,0.058990478515625,0.1246795654296875,0.1772613525390625,0.1353912353515625,0.08416748046875,0.0829010009765625,0.095245361328125,0.115875244140625,pituitary,1380.jpg
0.2043914794921875,0.15710328004114346,0.0,0.9725490196078431,0.21568627450980393,139.83530943627454,0.047061610918457134,0.29890757374355514,0.9563496935201174,12.094072516647113,64.87742418515819,285432005.19381773,13395.0,0.1142730712890625,7489,1909695,0.0481414794921875,0.076629638671875,0.0523681640625,0.102569580078125,0.17828369140625,0.1306610107421875,0.0806884765625,0.083526611328125,0.1180572509765625,0.1290740966796875,pituitary,1009.jpg
0.12363939472273285,0.08947513185410727,0.0,0.8941176470588236,0.10588235294117647,53.91052389705882,0.05575290064295763,0.32664877719760144,0.9481170499235656,6.835913468061255,38.46774637539531,100040522.08153789,8102.831372549021,0.0875396728515625,5737,1462935,0.055633544921875,0.0851593017578125,0.0558929443359375,0.0988616943359375,0.1325836181640625,0.1181182861328125,0.08349609375,0.0914764404296875,0.1298675537109375,0.1489105224609375,pituitary,0128.jpg
0.15994472129672183,0.18391985516064455,0.0,0.9607843137254902,0.03137254901960784,126.03670343137254,0.290441777378678,0.5717049874029545,0.971376706255071,11.441222651783615,61.339345529973365,255158969.02865058,10482.137254901962,0.08795166015625,5764,1469820,0.0258026123046875,0.042083740234375,0.02667236328125,0.067474365234375,0.12738037109375,0.1070556640625,0.0452423095703125,0.0500335693359375,0.4376678466796875,0.070587158203125,pituitary,1157.jpg
0.13944079829197303,0.18061764961137625,0.0,0.9450980392156862,0.0196078431372549,105.34589460784312,0.2893854152206839,0.5680986782027828,0.9752084673214405,10.588237474882197,57.44664923740739,223623792.6518108,9138.392156862745,0.0941925048828125,6173,1574115,0.02392578125,0.0381927490234375,0.0278167724609375,0.067291259765625,0.1224822998046875,0.115386962890625,0.04449462890625,0.0470428466796875,0.4507598876953125,0.0626068115234375,pituitary,1304.jpg
0.14881041283700977,0.1550953237446338,0.0,0.9647058823529412,0.06274509803921569,143.41917892156863,0.09723415182349253,0.36688675638779356,0.9541685741775268,11.331142776973973,53.8452348603868,198423616.80215305,9752.439215686274,0.1036834716796875,6795,1732725,0.0490570068359375,0.0736236572265625,0.045745849609375,0.0875701904296875,0.1452178955078125,0.1214141845703125,0.071441650390625,0.07958984375,0.194091796875,0.1322479248046875,pituitary,1340.jpg
0.20778736787683824,0.17935562996538704,0.0,0.9568627450980393,0.21176470588235294,220.81302083333335,0.08763722903388656,0.34020230965148723,0.947149394729464,12.856843725494993,69.08290719793979,323600154.4602231,13617.55294117647,0.12713623046875,8332,2124660,0.0452117919921875,0.071258544921875,0.0481719970703125,0.0962066650390625,0.1536865234375,0.1309967041015625,0.073272705078125,0.07916259765625,0.1862030029296875,0.1158294677734375,pituitary,1173.jpg
0.21755921606924017,0.1497337943606544,0.0,0.9803921568627451,0.23529411764705882,164.15376838235292,0.04675478736404447,0.3288192539283918,0.943481490439266,12.012769465968066,66.53551659934983,299583510.8972857,14257.960784313726,0.12322998046875,8076,2059380,0.03143310546875,0.05682373046875,0.0455780029296875,0.11968994140625,0.22882080078125,0.161712646484375,0.081268310546875,0.0674285888671875,0.11456298828125,0.092681884765625,pituitary,1650.jpg
0.19488627115885415,0.1222440641109694,0.0,0.9450980392156862,0.19607843137254902,151.37454044117646,0.02947669945564515,0.23082901124389757,0.9217384340604071,11.577436283948149,57.74433237152095,227308008.3704421,12772.066666666666,0.1700286865234375,11143,2841465,0.0454559326171875,0.0746002197265625,0.06207275390625,0.116607666015625,0.1976776123046875,0.1338043212890625,0.0774383544921875,0.07647705078125,0.0988006591796875,0.1170654296875,pituitary,1211.jpg
0.16073859719669115,0.15078003304390783,0.0,0.9764705882352941,0.12941176470588237,133.30471813725492,0.09460969159832731,0.3764831516245299,0.9548884703712158,11.048673769953313,55.3272953842675,208613068.4141792,10534.164705882355,0.1019134521484375,6679,1703145,0.0480499267578125,0.0743560791015625,0.0451202392578125,0.0869140625,0.144012451171875,0.1201019287109375,0.0715179443359375,0.082122802734375,0.1963043212890625,0.131500244140625,pituitary,0700.jpg
0.1760015151079963,0.12362743502533904,0.0,0.9490196078431372,0.20784313725490197,122.91902573529413,0.09174587702916108,0.3665357117104153,0.9379077057673026,9.793283380540625,54.183069766321054,198686372.57227224,11534.435294117648,0.1146240234375,7512,1915560,0.0458526611328125,0.0711517333984375,0.0476226806640625,0.09368896484375,0.146087646484375,0.1204681396484375,0.07159423828125,0.077789306640625,0.2061767578125,0.11956787109375,pituitary,1488.jpg
0.19711291743259798,0.165528935688522,0.0,0.9725490196078431,0.20784313725490197,185.1083946078431,0.05939255000024892,0.29767353486374515,0.9479993151348212,13.000916257570323,64.59840912699428,284555888.9037755,12917.992156862745,0.134246826171875,8798,2243490,0.048583984375,0.0750732421875,0.05059814453125,0.1017608642578125,0.1820831298828125,0.1308746337890625,0.076629638671875,0.0823822021484375,0.125152587890625,0.126861572265625,pituitary,0364.jpg
0.20543446260340073,0.18564145954030914,0.0,0.9372549019607843,0.21568627450980393,213.8211397058824,0.09721809204534083,0.36702269367061396,0.9522491374157526,13.037271463852013,69.67364718033012,329278263.0424605,13463.35294117647,0.117462158203125,7698,1962990,0.044097900390625,0.069580078125,0.041595458984375,0.0889892578125,0.163787841796875,0.1230621337890625,0.0688323974609375,0.079742431640625,0.1983642578125,0.1219482421875,pituitary,1167.jpg
0.2256071801279105,0.18716113690663444,0.0,0.9803921568627451,0.24705882352941178,140.10346200980396,0.10695199055021935,0.3874019816426071,0.9692003998789542,12.470233548990345,73.99907791876106,369057481.2016301,14785.392156862745,0.11798095703125,7732,1971660,0.02764892578125,0.0533447265625,0.04022216796875,0.111114501953125,0.2096099853515625,0.1589813232421875,0.06939697265625,0.06573486328125,0.181793212890625,0.0821533203125,pituitary,1644.jpg
0.16235764447380513,0.1870544320838845,0.0,0.9254901960784314,0.027450980392156862,123.61780024509805,0.28229221364122153,0.5550156391703338,0.9728593751085375,11.29268968744881,62.394448172082804,263493517.51357162,10640.270588235293,0.08953857421875,5868,1496340,0.0251007080078125,0.04425048828125,0.0284271240234375,0.06951904296875,0.1227874755859375,0.1139373779296875,0.048553466796875,0.0511932373046875,0.425537109375,0.0706939697265625,pituitary,1539.jpg
0.188497864966299,0.14115796950621845,0.0,0.9803921568627451,0.19607843137254902,160.41999080882354,0.04584574731779718,0.28066499925557425,0.9379612333123574,12.364505208502493,59.00466173686046,238186076.28991923,12353.396078431371,0.139739990234375,9158,2335290,0.0472412109375,0.0758514404296875,0.053619384765625,0.105316162109375,0.183868408203125,0.1342315673828125,0.0792236328125,0.0809783935546875,0.115386962890625,0.1242828369140625,pituitary,1355.jpg
0.1542544495825674,0.13696101616841894,0.0,1.0,0.13333333333333333,274.6740502450981,0.04100559228896524,0.2230495583794877,0.8872856270101688,13.338449983062135,51.09621428836205,182762691.79226455,10109.219607843137,0.1381988525390625,9057,2309535,0.0586090087890625,0.078125,0.064788818359375,0.1067962646484375,0.156036376953125,0.112091064453125,0.0783538818359375,0.0791015625,0.128875732421875,0.1372222900390625,pituitary,0798.jpg
0.1997936772365196,0.17249333276447723,0.0,0.984313725490196,0.18823529411764706,179.97876838235297,0.09125317751579441,0.32796981164408817,0.953426076816706,12.265285767808708,66.44961839350044,299236656.38901967,13093.67843137255,0.136260986328125,8930,2277150,0.046539306640625,0.0684967041015625,0.0501251220703125,0.099700927734375,0.162017822265625,0.1275787353515625,0.0721435546875,0.0743255615234375,0.1832122802734375,0.1158599853515625,pituitary,0246.jpg
0.18481924019607845,0.1951148455615886,0.0,0.9647058823529412,0.13333333333333333,175.08051470588236,0.26806047836830904,0.49614960165986294,0.9646509407394995,12.671565235952917,67.62368417146727,310216702.45671666,12112.313725490196,0.1109771728515625,7273,1854615,0.0309906005859375,0.0494384765625,0.033721923828125,0.0746612548828125,0.13433837890625,0.1121826171875,0.0509033203125,0.0538177490234375,0.38037109375,0.0795745849609375,pituitary,1565.jpg
0.22047095205269604,0.18422115223233854,0.0,0.9882352941176471,0.23921568627450981,140.644837622549,0.10204689911705891,0.3591304499058266,0.9680909194755435,12.211956292138572,72.52950407701734,354527532.6882891,14448.78431372549,0.1252288818359375,8207,2092785,0.0279541015625,0.0524444580078125,0.043426513671875,0.1130523681640625,0.217987060546875,0.16253662109375,0.068817138671875,0.0639495849609375,0.1704254150390625,0.07940673828125,pituitary,1409.jpg
0.29861952837775735,0.18625246081956576,0.0,0.9568627450980393,0.3333333333333333,194.92720588235292,0.07184807145565723,0.21800567067605311,0.9565312633121945,12.831635736511391,89.17888840853449,531990119.2818761,19570.329411764706,0.1699676513671875,11139,2840445,0.0652008056640625,0.07818603515625,0.064056396484375,0.0972442626953125,0.1379547119140625,0.1084747314453125,0.07305908203125,0.07720947265625,0.1614990234375,0.137115478515625,pituitary,1222.jpg
0.2436828014897365,0.146453816612814,0.0,0.9647058823529412,0.2627450980392157,114.84143688725493,0.03643342400886406,0.2832205741296239,0.9585737726218962,10.889010485845757,71.96322793605033,347162327.4061362,15969.996078431373,0.1409912109375,9240,2356200,0.0344390869140625,0.0587615966796875,0.0538330078125,0.12652587890625,0.228271484375,0.158172607421875,0.08013916015625,0.0665283203125,0.0953369140625,0.097991943359375,pituitary,1154.jpg
0.12961336023667278,0.14809378918302396,0.0,0.9254901960784314,0.0392156862745098,159.5824754901961,0.2691832703254998,0.5048185747046618,0.9441005021185714,11.020403031645856,49.161482122478375,166350068.61041132,8494.341176470587,0.107177734375,7024,1791120,0.0319061279296875,0.0489501953125,0.0341033935546875,0.073455810546875,0.121368408203125,0.1147308349609375,0.0517578125,0.0548095703125,0.3878326416015625,0.081085205078125,pituitary,0337.jpg
0.20676191741344974,0.16053854416247956,0.0,0.9607843137254902,0.2235294117647059,148.67417279411762,0.074033266379324,0.30722617119866547,0.9555274688203051,11.357285978824454,66.04349246654851,294304536.46025366,13550.349019607842,0.12896728515625,8452,2155260,0.0489501953125,0.0712738037109375,0.0515899658203125,0.096588134765625,0.1618804931640625,0.1241607666015625,0.073028564453125,0.0763702392578125,0.1717376708984375,0.124420166015625,pituitary,0208.jpg
0.167160094018076,0.11468440854471885,0.0,0.9764705882352941,0.17254901960784313,107.55482536764706,0.051221186232227656,0.33315179302077785,0.9368864312053111,9.536847416719734,51.01226475789221,176501726.53594768,10955.003921568627,0.1184539794921875,7763,1979565,0.02862548828125,0.0566558837890625,0.0444183349609375,0.11962890625,0.2336578369140625,0.1632537841796875,0.080230712890625,0.066925048828125,0.1204681396484375,0.0861358642578125,pituitary,0680.jpg
0.20174207500382965,0.1666342593795008,0.0,0.984313725490196,0.20784313725490197,198.98843443627447,0.04982949840939266,0.28397585033650324,0.944830685426808,13.289287924606004,65.65392397283894,294062843.9252595,13221.368627450978,0.127685546875,8368,2133840,0.0474700927734375,0.07769775390625,0.0530548095703125,0.1047515869140625,0.1868743896484375,0.125518798828125,0.0788726806640625,0.083892822265625,0.11517333984375,0.1266937255859375,pituitary,0834.jpg
0.14106618843826593,0.12022846314482015,0.0,0.9215686274509803,0.13725490196078433,93.81582414215687,0.0856816085494638,0.36149093809969535,0.9500537334127133,8.790815377938186,46.628119648158176,147551681.04821223,9244.913725490196,0.109710693359375,7190,1833450,0.0437469482421875,0.0724945068359375,0.0489959716796875,0.1007232666015625,0.147613525390625,0.1412811279296875,0.0817718505859375,0.08709716796875,0.1507415771484375,0.1255340576171875,pituitary,0861.jpg
